beer_id_beerAdvocate,beer_name_beerAdvocate,brewery_id_beerAdvocate,brewery_name_beerAdvocate,beer_id_rateBeer,beer_name_rateBeer,brewery_id_rateBeer,brewery_name_rateBeer,similarity
15004,Demon Fuel Ale,10960,Ramapo Valley Brewery,23723,Ramapo Valley Demon Fuel,2148,Ramapo Valley Brewery,0.6889
70762,Punk Wheat Ale,25959,Beachwood BBQ & Brewing,148601,Beachwood Punk Wheat,13042,Beachwood BBQ & Brewing,0.6889
37817,Red Planet Ale,3768,Lunar Brewing,52742,Lunar Red Planet,3847,Lunar Brewing Company,0.6889
54596,2 Turtle Doves (Vanilla Beans),16866,The Bruery,114625,The Bruery Two Turtle Doves with Vanilla Bean,9462,The Bruery,0.6889
31997,English Dark Mild,4196,Copper Creek Brewing Company,62588,Copper Creek English Mild,3640,Copper Creek Brewing Company,0.6889
11706,Easy Rider APA,603,Church Brew Works,25685,Church Brew Easy Rider,620,Church Brew Works,0.6889
64737,Holly Daze Ale,5115,Steelhead Brewing Co.,136546,Steelhead Holly Daze,1557,Steelhead Brewing Co.,0.6889
17464,Old Porter Ale,74,Gritty McDuff's Brewing Company,1962,Gritty McDuffs Old Porter,337,Gritty McDuffs,0.6889
58343,Ritual Coffee Payback Porter,559,Speakeasy Ales & Lagers,119396,Speakeasy Ritual Coffee Porter,35,Speakeasy Ales and Lagers,0.6889
72333,Flat Tail Belgian Blonde,22194,Flat Tail Brewing,137331,Flat Tail Belgian Bitter ,11417,Flat Tail Brewing Company,0.6889
60805,Grateful Deaf American Pale Ale,4887,Elland Brewery,150987,Elland American Pale Ale,3625,Elland,0.6889
43382,Summer Wheat Beer,11882,Round Barn Brewery,87241,Round Barn Summer Wheat,9413,Round Barn Brewery & Winery,0.6889
73032,Gunslinger Smoked Helles,19866,Upright Brewing Company,153791,Upright Gunslinger Helles,10394,Upright Brewing,0.6889
31107,Monte Carlo X  (Belgian Wit),821,Monte Carlo Casino Pub & Brewery,60522,Monte Carlo Belgian Wit,967,Monte Carlo Brewpub at the Monte Carlo Casino,0.6889
46153,Two Front Teeth Holiday Ale,16589,Spring House Brewing Company,95759,Spring House Two Front Teeth Ale,9382,Spring House Brewing Company,0.6889
4650,Berliner Kindl Bockbiere,1401,Berliner Kindl Brauerei,21278,Berliner Kindl Bock Hell,961,Berliner Kindl Schultheiss Brauerei (Oetker Group),0.6889
63229,Mad Farmer Ale,267,Odell Brewing Company,133554,Odell Mad Farmer,371,Odell Brewing Company,0.6889
63442,Derby Girl ESB,22243,Vintage Brewing Company,127441,Vintage Derby Girl,11232,Vintage Brewing Company,0.6889
14870,Beer Mountain Strong Ale,2321,Craftsman Brewing Co.,14288,Craftsman Beer Mountain Ale,2600,Craftsman Brewing Co.,0.6889
71432,Schlafly IBA,583,Saint Louis Brewery / Schlafly Tap Room,24986,Schlafly APA,1192,Saint Louis Brewery,0.6889
53660,Bigger Hop IPA,10485,East End Brewing Company,110824,East End Bigger Hop,5606,East End Brewing Company,0.6889
11225,Castello Birra Italiana / Friulana Blonda,318,Castello Di Udine S.p.A.,76216,Castello Birra Italiana Pils,2475,Castello di Udine Spa,0.68886
47950,La Colborne,18003,Microbrasserie Le Naufrageur,93369,Le Naufrageur Colborne,9908,Microbrasserie Le Naufrageur,0.6888
16851,Chocolate Cherry Porter,18968,Appalachian Brewing Company,30987,Appalachian Chocolate Cherry Stout,574,Appalachian Brewing Company (PA),0.6888
55473,La Mondaine,15697,Broadway Pub,112863,Broadway Pub Mondaine Brune,8180,Broadway Pub,0.6888
8386,Rochefortoise Brune,3523,Brasserie La Rochefortoise,6398,Rochefortoise Winter,844,Rochefortoise,0.6888
61025,Le Don Juan,15697,Broadway Pub,70466,Broadway Pub Don Juan,8180,Broadway Pub,0.6888
38369,La Bariteau,11412,Bedondaine & Bedons Ronds,45993,Bedondaine et Bedons Ronds Bariteau,5843,Bedondaine et Bedons Ronds,0.6888
42747,La Bretonne,3721,Chez Gambrinus,26685,Chez Gambrinus Bretonne,1804,Brasserie Chez Gambrinus,0.6888
35064,Meta Export Lager,15527,Meta Abo Brewery - Ethiopia,71125,Meta Beer Export Lager,8448,Meta Abo SC,0.6888
65693,La Patriote,11528,Le Grimoire,127841,Le Grimoire Patriote,5450,Le Grimoire Microbrasserie,0.6888
56650,La Fourchue,13605,Le Trou Du Diable,63705,Le Trou du Diable Fourchue,6444,Le Trou du Diable,0.6888
29763,La Germaine,13605,Le Trou Du Diable,57979,Le Trou du Diable Germaine,6444,Le Trou du Diable,0.6888
74683,NoDa Rye Z'd,26990,NoDa Brewing Company,156413,NoDa NoDaRyeZ'd Double Rye Indian Pale Ale,13551,NoDa Brewing Company,0.6888
48201,HG Pale Ale,9030,Hunter Gatherer Brewery Alehouse,67836,Hunter Gatherer Pale Ale,4102,Hunter Gatherer Brewery & Alehouse,0.6888
40271,Bishops Finger (3.5% Version),138,Shepherd Neame Ltd,25415,Shepherd Neame Bishops Finger (3.5%),711,Shepherd Neame,0.6888
37108,Hepworth Bitter,8560,Hepworth & Co. (Brewers) Ltd.,160160,Hepworth 10,1265,Hepworth,0.6888
73643,Rhinelander Thumper American IPA,435,Minhas Craft Brewery,153026,Minhas Thumper American IPA,1185,Minhas Craft Brewery,0.6885
62970,Spandauer Dunkles Landbier,2860,Brauhaus in Spandau GmbH,49742,Spandauer Dunkles Weizenbier,2043,Brauhaus Spandau,0.6885
22052,Ragged Mountain Red Ale,1788,Flying Goose Brewpub & Grill,3346,Flying Goose Ragged Mountain Red,576,Flying Goose Brew Pub,0.6885
73165,Steppin' Out Ale,23596,Slip Point Brewing,137028,Slip Point Steppin' Out,12146,Slip Point Brewing,0.6885
40550,Oak Aged Wizard's Winter Ale,103,"Middle Ages Brewing Co., Ltd.",542,Middle Ages Wizards Winter Ale,91,Middle Ages Brewing,0.6885
36921,Crucial Pale Ale,1151,Piece Brewery & Pizzeria,73720,Piece Crucial Ale,2498,Piece Brewery & Pizzeria,0.6885
7050,Robert Strong Brown Ale,1788,Flying Goose Brewpub & Grill,28530,Flying Goose Robert Strong Brown,576,Flying Goose Brew Pub,0.6885
59958,Bierhalle Marzen,20637,Bierhalle,74279,Bierhalle Marcowe,6327,Bierhalle,0.6885
57527,Harvey's Bitter,1879,Garrison Brewing Company,120791,Garrison Harvey's Bitter ,1530,Garrison Brewing Company,0.6882
69818,Dusseldor  Alt,9685,Amnesia Brewing,130177,Amnesia Dusseldorf Alt,4887,Amnesia Brewing,0.6882
10044,Scotch Reserve,771,Ferme Brasserie Schoune,15164,Schoune Scotch Réserve,902,Ferme Brasserie Schoune,0.6882
67771,Old Chico Crystal Wheat,140,Sierra Nevada Brewing Co.,16252,Sierra Nevada Old Chico Brand Crystal Wheat,67,Sierra Nevada Brewing Company,0.6882
48943,Willimantic Willi Funk Hammer,477,Willimantic Brewing Co.,99653,Willimantic Funk Hammer,489,Willimantic Brewing Company,0.6882
43434,Micawbers Mild,5164,Mauldons,38018,Mauldons Micawber's Mild ,2341,Mauldons,0.6882
62039,Bligh's Old Ale,12314,Dry Dock Brewing Co.,130814,Dry Dock Bligh's Old Ale,6252,Dry Dock Brewing Co.,0.6882
42790,Jeff's Pale Ale,13907,Crabtree Brewing,79682,Crabtree Jeff's Pale Ale,6916,Crabtree Brewing Company,0.6882
1246,Schell's Pils,417,"August Schell Brewing Co., Inc.",785,Schell Pilsner,125,August Schell Brewing Company,0.68816
55843,Session Ale #33: Yankee Wanker,10485,East End Brewing Company,118282,East End Session #35 - Yankee Wanker,5606,East End Brewing Company,0.688
4679,Red Wing Red Ale,653,Rohrbach Brewing Company (Brewpub),47937,Rohrbach Red Wing Red,2744,Rohrbach Brewing Company,0.688
40912,Half-Nelson Pale Ale,16352,Blue Mountain Brewery,79602,Blue Mountain Full Nelson Pale Ale,9042,Blue Mountain Brewery,0.688
74921,Hopped #7,22430,Mallinsons Brewing Company,146933,Mallinsons Hopped,9678,Mallinsons,0.688
21280,Varsity (for Morrells Of Oxford Pub Group),10641,Thomas Hardy Burtonwood Limited,10163,Morrells Oxford Blue,348,Thomas Hardy (Burtonwood),0.688
22429,Jackson Street Lager,1056,Upstream Brewing Company,44721,Upstream Jackson St. Lager,1283,Upstream Brewing Company,0.688
12911,McNeill's Big Nose Blond (aka Blond Bombshell),100,McNeill's Brewery,8200,McNeills Big Nose Blonde Ale,1394,McNeills Brewery,0.688
28003,Jurassic Ale,10450,Dorset Brewing Company Ltd,30799,Dorset Jurassic ,4231,Dorset,0.688
42179,Red Hill Red Ale,4555,Tustin Brewing Company,22084,Tustin Red Hill Red,3010,Tustin Brewing Company,0.688
20583,2002 Anniversary Ale,1483,Springfield Brewing Company,22882,Springfield Mueller Anniversary Ale,566,Springfield Brewing Company,0.688
36211,Chocolate Raspberry Stout,1532,Golden City Brewery,71580,Golden City Chocolate Raspberry Black Lager,1160,Golden City Brewery,0.688
5443,Canary Wheat Ale,1286,Sioux Falls Brewing Co.,8704,Sioux Falls Canary Wheat,1486,Sioux Falls Brewing Company,0.687828
1876,Good Juju (Ginger Ale),418,Left Hand Brewing Company,432,Left Hand Good Juju Ginger,78,Left Hand Brewing Co.,0.687792
56798,Nickel Brook Märzenbier Bavarian Style Red Lager,11023,Better Bitters Brewing Company Ltd,109880,Nickel Brook Marzen,5641,Better Bitters Brewing Co.,0.68761
73363,Fresh Hop Da Truck,18823,Freetail Brewing Company,156277,Freetail Fresh Hop the Truck,10033,Freetail Brewing Co.,0.687323
65996,STXL - South Texas Lager,23672,Ranger Creek Brewing & Distilling,132143,Ranger Creek South Texas Lager,12217,Ranger Creek Brewing & Distilling,0.6873
70231,Bière De Printemps De L'Oncle HANSI,3219,Brasserie La Saint-Pierre,94606,La Saint-Pierre Bière de Printemps de l'Oncle Hansi,5546,La Saint-Pierre,0.6873
44705,Redhook Maibock,18134,Redhook Ale Brewery,121370,Redhook Eisbock 28,105,Redhook Brewery,0.6873
75791,Bourbon Barrel Deadhead Double Red,16389,Destihl Restaurant & Brew Works,158871,Destihl Barrel Aged Deadhead Double Red Ale,9189,Destihl Restaurant and Brew Works,0.6873
63142,"Summertime ""Drei"" Saison",4632,Pumphouse Brewery,48581,Pumphouse Summertime Organic Saison,2240,Pumphouse Brewery and Restaurant,0.6873
65820,"Schlafly #20, Volume 2 - Hop Toddy",583,Saint Louis Brewery / Schlafly Tap Room,143007,Schlafly No. 20 Vol. 2 Hop Toddy Ale  ,1192,Saint Louis Brewery,0.6873
66247,South Peak Pilsener,24659,La Cumbre Brewing Co.,133710,La Cumbre South Peak Pilsner,12282,La Cumbre Brewing Company,0.687148
26282,Banger's English Mild,9792,Natty Greene's Pub & Brewing Co.,157468,Natty Greenes Bangers English Pale Ale,5302,Natty Greenes Pub & Brewing Company,0.68714
7915,Sailor Hägar's Belgian Wit,2596,Sailor Hägar's Brewpub,5976,Sailor Hagars Belgian Wit,1075,Sailor Hagars,0.686784
71645,3-D Oatmeal Porter,26532,Whistle Stop Restaurant & Woodman Brewery,149221,Woodman Oatmeal Porter,13107,Whistle Stop Restaurant and Brewery,0.686576
72534,Saison It Ain't So,26620,Denver Beer Co.,152182,Denver Beer Saison It Ain't So,13238,Denver Beer Company,0.686576
20997,Oyster Cloyster Stout (JLS Release #1),132,Rogue Ales,41296,Rogue Oyster Cloyster Stout,96,Rogue Ales,0.6864
11527,IPA (aka Castle Rock IPA),2042,Santa Barbara Brewing Company,17158,Santa Barbara Castle Rock IPA,2381,Santa Barbara Brewing Company,0.6864
61814,La Cache Ã  Ã?pices,16803,Microbrasserie Du Lac-Saint-Jean,129406,Du Lac Saint-Jean Cache à Épices,9220,Microbrasserie du Lac Saint-Jean,0.6864
66264,IBA (India Brown Ale),24411,The Bier Brewery,151357,Bier Brewery India Brown Ale,12508,Bier Brewery,0.6864
70211,Bière à La Cerise D'Alsace,3219,Brasserie La Saint-Pierre,98528,La Saint-Pierre Bière à la Cerise d'Alsace,5546,La Saint-Pierre,0.6864
23639,St. Honoré Kriek,2933,Huisbrouwerij Old Bailey - St. Eloois,42071,Old Bailey St. Honore Kriek,3216,Old Bailey,0.6862
17631,Barley's Maibock,2305,Barley's Casino & Brewing Co.,24725,Barleys Casino Maibock,2328,Barleys Casino and Brewing,0.6862
56291,Vampire's Nemesis,10097,Harpoon Brewery,118593,Harpoon Vampire's Nemesis,111,Harpoon Brewery,0.6862
43053,Padraig's Irish Red,16872,Honest Town Brewery & The Dark Horse Tavern,96368,Honest Town Padraig's Irish Red,10056,Honest Town Brewery,0.6862
77071,Truck Stop Breakfast Stout,24453,Intuition Ale Works,161905,Intuition Ale Works Truckstop Breakfast Stout,12320,Intuition Ale Works,0.6862
37020,California Steam,7216,Adirondack Pub & Brewery,33577,Adirondack Californian Steam,3998,Adirondack Pub & Brewery,0.6862
70714,Frank's First IPA,25204,Tullycross Tavern & Microbrewery,149585,Tullycross Frank's First IPA,12629,Tullycross Tavern & Microbrewery,0.6862
27576,Harbor Hefeweizen,1018,San Pedro Brewing Company,12823,San Pedro Harbor Hefeweisen,2352,San Pedro Brewing Company,0.6862
76253,Santa's Dark Side,11743,Naylor's Brewery,135273,Naylors Santa's Dark Side,6082,Naylors,0.6862
24708,Hartwall Classic,4102,Hartwall Helsinki Panimo,4698,Hartwall 1836 Classic All Malt Lager (formely Hartwall Classic),814,Hartwall (Heineken),0.6862
14029,St. Honoré Blond,2933,Huisbrouwerij Old Bailey - St. Eloois,19590,Old Bailey St. Honore Blond,3216,Old Bailey,0.6862
29169,Brewer's Gold ESB,1335,Tun Tavern,57371,Tun Tavern Brewer's Gold ESB,591,Tun Tavern,0.6862
14030,St. Honoré Bruin,2933,Huisbrouwerij Old Bailey - St. Eloois,19591,Old Bailey St. Honore Bruin,3216,Old Bailey,0.6862
23059,MonkyMonk Saison,211,Watch City Brewing Co.,46847,Watch City MonkeyMonk Saison,530,Watch City Brewing Co.,0.6862
37132,Two Rows Texas Bitter,1752,Two Rows Restaurant & Brewery,69002,TwoRows Texas Bitter,1403,TwoRows Restaurant & Brewery,0.685995
31572,Wanna Be Extra IPA,784,Tyranena Brewing Company,60316,Tyranena Wannabe Extra IPA,663,Tyranena Brewing,0.6853
45088,Schlafly Keller Bier,583,Saint Louis Brewery / Schlafly Tap Room,93052,Schlafly Kellerbier,1192,Saint Louis Brewery,0.6853
68625,Dussel-Port Altbier,17272,The Port Gastropub / Sea Level Brewing Company,124217,Sea Level Düssel-port Altbier,9685,Sea Level Brewing,0.6853
75657,Capital City Kolsch,1334,Blind Tiger Brewery & Restaurant,151222,Blind Tiger Capital CIty Kölsch,319,Blind Tiger,0.6853
71004,Schorsch Weizen 16%,6513,Schorschbräu,105221,Schorschbräu Schorschweizen 16%,1506,Kleinbrauerei Schorschbräu,0.6853
68162,Ghost River Witbier,19776,Ghost River Brewing,116567,Ghost River Winter Warmer,11022,Ghost River Brewing,0.6853
61093,Dark Horse Bitter Berry,1471,Dark Horse Brewing Company,95716,Dark Horse Best Bitter,9973,Dark Horse,0.6853
24191,Portsmouth Junebock,596,Portsmouth Brewery,49759,Portsmouth June Bock,350,Portsmouth Brewery,0.6853
74633,Vanilla Tree Dubbel,24134,Westbrook Brewing Co.,161321,Westbrook Vanilla Tree Double,12402,Westbrook Brewing,0.6853
19220,Elm City Roggen Bier,773,Elm City Brewing Co,49688,Elm City Roggenbier,3876,Elm City Brewing Co.,0.6853
21808,Carolina Dunkel Bock,1499,Carolina Brewing Company,44109,Carolina Dunkelbock,569,Carolina Brewing Company,0.6853
37522,Detroit Lager,6865,Detroit Beer Co.,77504,Detroit Beer Co. Lager,4067,Detroit Beer Company,0.6853
63900,OPA - Oatmeal Pale Ale,23672,Ranger Creek Brewing & Distilling,132145,Ranger Creek Oatmeal Pale Ale,12217,Ranger Creek Brewing & Distilling,0.6853
71023,Ol' Lantern Jaw English Mild,25800,The Wrecking Bar,148210,Wrecking Bar Ol' Latern Jaw English Mild,13015,Wrecking Bar Brewpub,0.685248
38598,The Village Idiot,4568,Crannóg Ales,77962,Crannog Village Idiot,1227,Crannog Ales,0.684864
59740,Smokey The Bier,19544,Fat Heads Brewery & Saloon,125224,Fat Heads Smoky The Bier,10350,Fat Head's Brewery & Saloon,0.684432
76190,Otoño Bienvenido,18823,Freetail Brewing Company,114227,Freetail Otono Bienvenido,10033,Freetail Brewing Co.,0.68432
971,Happy Cow Winterbräu,366,Thomas Kemper Brewing Co.,799,Thomas Kemper Happy Cow Winterbrau,126,Thomas Kemper Brewing Co.,0.684
53724,La Vache Folle Double IPA - Bravo,2807,Microbrasserie Charlevoix,112493,Charlevoix Vache Folle Bravo Double IPA,349,Microbrasserie Charlevoix / Le Saint Pub,0.684
16891,Imperial Pilsner,456,Trinity Brewhouse,47545,Trinity Imperial Pils,2038,Trinity Brewhouse,0.684
67659,Jasne Mocno Chielowe,24132,Browar Kormoran,135237,Kormoran Jasne Mocno Chmielone,3893,Browar Kormoran,0.684
46057,Boom Town Brown,2422,Skagway Brewing Company,87581,Skagway Boomtown Brown,9539,Skagway Brewing Company,0.684
2181,BruRm Damn Good Espresso Stout,643,Brü Rm. at BAR,136264,BruRm @ BAR Damn Good Espresso Stout,1396,BruRm @ BAR,0.684
27998,Brittanic Best Bitter,1622,Titanic Brewing Company,2832,Titanic Brewing Britannic Best Bitter,497,Titanic Brewing Company (USA),0.684
47267,Smuttynose JD Barrel Aged Hanami,141,Smuttynose Brewing Company,101784,Smuttynose Oak-Aged Hanami (Bourbon Barrel),20,Smuttynose Brewing Company,0.684
55723,Dark Helmet Schwartz,2772,Titletown Brewing Company,72827,Titletown Dark Helmet Schwarzbier,524,Titletown Brewing Company,0.684
40285,H2H (Homage To Arrogance),1154,Willoughby Brewing,81768,Willoughby Homage to Arrogance (H2A),1101,Willoughby Brewing Co.,0.684
14691,Vostochnaya Bavaria,4936,Krasniy Vostok,11603,Vostotchnaya Bavariya Svetloe Pivo,2144,Pivzavod AO Krasniy Vostok (Efes Russia),0.684
45346,"Roggen Bock 3,000",642,Free State Brewing Co.,94580,Free State Roggen Bock 3000 ,510,Free State Brewing Company,0.683192
45920,Radler Bräu,123,"Paper City Brewery Co., Inc.",90253,Paper City Radler Brau,551,Paper City Brewery,0.6825
5681,Temple Bräu,2243,The Porterhouse Brewing Company,11374,Porterhouse Temple Brau,2098,Porterhouse,0.6825
61241,Café Royale,14952,Williamsburg AleWerks,126904,Williamsburg AleWerks Cafe Royale,7755,Williamsburg AleWerks,0.6825
14607,Stubblejumper Pilsner,4375,Bushwakker Brewing Company,31777,Bushwakker Stubblejumper Pilsener,4473,Bushwakker Brewing Co.,0.68172
72290,Chickoree Red,10485,East End Brewing Company,151329,East End Chicoree Red,5606,East End Brewing Company,0.6816
56376,Let It Rausch,463,Magnolia Pub & Brewery,118138,Magnolia Let It Rauch,245,Magnolia Pub and Brewery,0.6816
10353,Golden Pippin Ale,4808,Copper Dragon Brewery,29038,Copper Dragon Golden Pippin,4194,Copper Dragon (UK),0.68121
34977,Winterfest '06,14660,Triple J Chophouse And Brew Co,55450,Triple J Winterfest,3133,Triple J Chophouse and Brewery,0.68121
63631,The Creator Has A Mastertape,3835,Drake's Brewing Co.,133992,Drakes The Creator has a Master Tape,1445,Drakes Brewing Company,0.68112
50704,Abita Select Pilsner,3,Abita Brewing Co.,73886,Abita Select IPA,1,Abita Brewing Company,0.68112
1336,Extra Special Ale (ESA),450,Yards Brewing Co.,1035,Yards Extra Special Ale,166,Yards Brewing Company,0.68085
21977,Pick Axe Blonde Ale,9513,Keweenaw Brewing Company,43387,Keweenaw Pickaxe Blonde Ale,5628,Keweenaw Brewing Company,0.6808
34603,Imperial Steel Rail,33,Berkshire Brewing Company Inc.,68522,Berkshire Super Steel Rail Imperial Pale Ale,1345,Berkshire Brewing Co.,0.6808
1304,Demolition 1800 Ale,1549,Goose Island Beer Co.,9290,Goose Island 1800 Demolition Ale (Strong Golden),12853,Goose Island Beer Company (AB-InBev),0.6808
35720,Festina Pêche,10099,Dogfish Head Craft Brewery,67470,Dogfish Head Festina Peche,198,Dogfish Head Brewery,0.6808
72149,Men'n Skurrts,2845,Invercargill Brewery,149814,Invercargill Men'n Skurrts,2268,Invercargill Brewery,0.6808
22824,Wild Old Ale,5696,Olde Stone Brewing Company / Brewpub & Restaurant,15014,Olde Stone Wilde Old Ale,110,Olde Stone Brewing,0.6808
68065,Wagner Shwarz,8264,Nørrebro Bryghus,139992,Nørrebro Wagner Schwarz,3992,Nørrebro Bryghus,0.6808
17690,Krieken Beer,2299,Brouwerij Strubbe,15802,Strubbe Krieken Bier,1188,Brouwerij Strubbe,0.6808
39916,Bier DeGuard,16447,Mulholland Brewing Company,80856,Mulholland Biere DeGuard,9122,Mulholland Brewing Company,0.6808
53233,Tank Slapper DIPA,5077,Barley Brown's Brewpub,74426,Barley Browns Tank Slapper Imperial IPA,2970,Barley Browns Brewpub,0.6806
69642,Sproose Joose Double IPA,23018,Black Husky Brewing,124036,Black Husky Sproose Joose II IPA,11683,Black Husky Brewing,0.6806
70238,McKenna's Reprise Porter,10460,Marble Arch Pub,83396,Marble McKennas Reprise,2785,Marble,0.6806
28595,Mystery Pils Batch #2,694,Tröegs Brewing Company,55673,Tröegs Mystery Pils #2,202,Tröegs Brewing Company,0.6806
64744,Cascade Straight Bourbonic,2391,Cascade Brewing / Raccoon Lodge & Brewpub,144918,Cascade Straight Blonde,2734,Cascade Brewing @ Raccoon Lodge,0.6806
56955,War And Peace,22167,Fulton Beer,119440,Fulton War & Peace,10942,Fulton Beer Company,0.6806
26456,McGuire's Irish Raspberry Wheat,4552,McGuire's Irish Pub Of Destin,14206,McGuires Wild Irish Raspberry Wheat,1574,McGuires Irish Pub & Brewery,0.6806
44669,La Défroquée,11412,Bedondaine & Bedons Ronds,85536,Bedondaine et Bedons Ronds Défroquée,5843,Bedondaine et Bedons Ronds,0.6806
73903,Oregon Brown Ale,16873,10 Barrel Brewing Co.,163204,10 Barrel Oregon Brown,9667,10 Barrel Brewing Company,0.680432
